Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2323,39,Male,Coat,Outerwear,84,Connecticut,Lavender,S,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly
2324,35,Male,Gloves,Accessories,93,Maryland,White,L,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly
2325,59,Male,Coat,Outerwear,28,Oregon,Brown,L,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually
2326,44,Male,Boots,Footwear,55,New York,Charcoal,M,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly
2327,66,Male,Skirt,Clothing,63,Oklahoma,Maroon,L,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually
2328,20,Male,Skirt,Clothing,94,Alabama,Red,M,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly
2329,45,Male,Pants,Clothing,36,North Dakota,Maroon,M,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly
2330,49,Male,Hat,Accessories,97,Nebraska,Teal,S,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually
2331,60,Male,Backpack,Accessories,63,Arizona,Orange,L,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months
2332,61,Male,Scarf,Accessories,77,Illinois,Olive,S,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
2333,36,Male,Scarf,Accessories,53,South Carolina,Olive,XL,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly
2334,33,Male,Shirt,Clothing,77,Kansas,Beige,M,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months
2335,49,Male,Boots,Footwear,79,Kansas,Green,L,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly
2336,31,Male,Coat,Outerwear,37,Idaho,Black,M,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly
2337,19,Male,Belt,Accessories,94,California,Green,M,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly
2338,39,Male,Boots,Footwear,76,North Dakota,Violet,S,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually
2339,66,Male,Sneakers,Footwear,68,Georgia,Silver,S,Fall,4,No,Express,No,No,21,PayPal,Quarterly
2340,25,Male,Shirt,Clothing,65,Illinois,Maroon,L,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
2341,63,Male,Blouse,Clothing,24,Delaware,Cyan,M,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
2342,56,Male,Jacket,Outerwear,31,Connecticut,Teal,L,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months
2343,20,Male,Skirt,Clothing,89,Tennessee,Olive,M,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
2344,58,Male,Socks,Clothing,49,Maryland,Red,M,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly
2345,34,Male,Sandals,Footwear,92,Rhode Island,Lavender,XL,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly
2346,28,Male,T-shirt,Clothing,32,New York,Orange,S,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
2347,22,Male,Jacket,Outerwear,67,New Mexico,Brown,L,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
2348,37,Male,Belt,Accessories,64,California,Gray,S,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months
2349,54,Male,Shoes,Footwear,84,Maine,Orange,M,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months
2350,65,Male,Blouse,Clothing,34,New York,Orange,M,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months
2351,57,Male,Shoes,Footwear,26,Hawaii,Turquoise,M,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually
2352,38,Male,Sweater,Clothing,50,New Hampshire,Cyan,S,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
2353,70,Male,Boots,Footwear,46,Nebraska,Yellow,M,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
2354,56,Male,Handbag,Accessories,71,Montana,White,M,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months
2355,56,Male,Blouse,Clothing,78,Wisconsin,Blue,M,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly
2356,22,Male,Skirt,Clothing,35,Tennessee,Purple,S,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly
2357,57,Male,Backpack,Accessories,58,Montana,Gray,M,Summer,3,No,Free Shipping,No,No,27,Debit Card,Quarterly
2358,53,Male,Shirt,Clothing,67,Michigan,Cyan,L,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
2359,53,Male,Sweater,Clothing,93,Texas,Pink,L,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
2360,19,Male,Scarf,Accessories,81,Pennsylvania,Gold,S,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months
2361,49,Male,Handbag,Accessories,80,New York,Silver,L,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months
2362,44,Male,Scarf,Accessories,64,Alabama,Gray,M,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2363,27,Male,Jeans,Clothing,41,Virginia,Brown,M,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly
2364,60,Male,Socks,Clothing,79,Pennsylvania,Pink,XL,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly
2365,62,Male,Sunglasses,Accessories,60,Mississippi,Maroon,L,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly
2366,52,Male,Sneakers,Footwear,91,Wyoming,Peach,S,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly
2367,30,Male,Shoes,Footwear,66,New Mexico,Brown,L,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
2368,66,Male,Socks,Clothing,85,North Dakota,Green,L,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly
2369,29,Male,Sunglasses,Accessories,38,New Jersey,Lavender,M,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
2370,24,Male,Sweater,Clothing,23,Vermont,Cyan,M,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly
2371,51,Male,Shoes,Footwear,71,Alaska,Black,M,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly
2372,67,Male,Socks,Clothing,25,Indiana,Charcoal,M,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
2373,50,Male,Boots,Footwear,39,Alabama,Silver,XL,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly
2374,37,Male,Hoodie,Clothing,20,Michigan,Gray,M,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
2375,69,Male,Gloves,Accessories,73,Washington,Peach,L,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly
2376,60,Male,Backpack,Accessories,63,Virginia,Peach,L,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly
2377,21,Male,Gloves,Accessories,94,Tennessee,Cyan,XL,Spring,4.1,No,Express,No,No,5,Cash,Weekly
2378,44,Male,Blouse,Clothing,94,South Dakota,Magenta,L,Fall,4,No,Next Day Air,No,No,22,Cash,Annually
2379,26,Male,Scarf,Accessories,71,New Hampshire,Teal,L,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly
2380,40,Male,Hat,Accessories,77,South Dakota,Peach,M,Spring,4,No,2-Day Shipping,No,No,22,Debit Card,Monthly
2381,41,Male,Scarf,Accessories,66,Pennsylvania,Black,M,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly
2382,62,Male,Sandals,Footwear,23,Wisconsin,Teal,M,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually
2383,39,Male,Sweater,Clothing,60,California,Turquoise,M,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly
2384,53,Male,Backpack,Accessories,72,Rhode Island,Gold,L,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually
2385,24,Male,Blouse,Clothing,35,Alabama,Green,L,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly
2386,41,Male,Scarf,Accessories,31,Oklahoma,Brown,M,Fall,3.8,No,Express,No,No,12,PayPal,Weekly
2387,19,Male,Socks,Clothing,33,Illinois,Blue,L,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly
2388,36,Male,Hat,Accessories,95,Tennessee,Gold,M,Summer,4,No,2-Day Shipping,No,No,14,Debit Card,Monthly
2389,21,Male,Dress,Clothing,68,Alabama,Peach,M,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually
2390,25,Male,Coat,Outerwear,87,Kansas,Violet,M,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
2391,65,Male,Shirt,Clothing,64,Arizona,Yellow,XL,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly
2392,42,Male,Shirt,Clothing,74,Michigan,Black,M,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
2393,40,Male,Jeans,Clothing,62,Missouri,Silver,L,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually
2394,58,Male,Socks,Clothing,97,Louisiana,Brown,M,Winter,5,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2395,40,Male,Sandals,Footwear,47,Connecticut,Peach,L,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly
2396,62,Male,Blouse,Clothing,83,Connecticut,Cyan,M,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
2397,38,Male,Shirt,Clothing,82,Oregon,Olive,M,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly
2398,37,Male,Sunglasses,Accessories,26,West Virginia,Black,L,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly
2399,65,Male,Jacket,Outerwear,81,Florida,Orange,M,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly
2400,55,Male,Dress,Clothing,44,New Hampshire,Beige,L,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly
2401,43,Male,Sunglasses,Accessories,88,Oregon,Peach,M,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly
2402,43,Male,Boots,Footwear,76,Oregon,Pink,M,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly
2403,45,Male,Scarf,Accessories,89,Utah,Brown,M,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly
2404,64,Male,Shorts,Clothing,22,Missouri,Magenta,M,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly
2405,28,Male,Shorts,Clothing,33,West Virginia,Cyan,L,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly
2406,69,Male,Jeans,Clothing,97,California,Silver,XL,Fall,5,No,Standard,No,No,5,Debit Card,Quarterly
2407,54,Male,Scarf,Accessories,57,California,Indigo,M,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly
2408,52,Male,Shorts,Clothing,38,Illinois,Beige,M,Summer,3,No,Express,No,No,11,Credit Card,Bi-Weekly
2409,23,Male,Sneakers,Footwear,55,Hawaii,Black,XL,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months
2410,26,Male,Jewelry,Accessories,37,Washington,Yellow,L,Spring,3,No,Store Pickup,No,No,47,Cash,Every 3 Months
2411,48,Male,Shoes,Footwear,43,Wisconsin,Maroon,M,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly
2412,49,Male,Hoodie,Clothing,96,Virginia,Cyan,M,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months
2413,53,Male,Jacket,Outerwear,51,Oregon,Pink,M,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly
2414,69,Male,Shorts,Clothing,95,Pennsylvania,Violet,XL,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly
2415,26,Male,Socks,Clothing,26,Virginia,Lavender,M,Summer,3.7,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly
2416,21,Male,Coat,Outerwear,34,Hawaii,Lavender,XL,Fall,4.3,No,Standard,No,No,30,Bank Transfer,Weekly
2417,59,Male,Sandals,Footwear,83,Nebraska,Black,S,Summer,4,No,Next Day Air,No,No,26,Credit Card,Every 3 Months
2418,21,Male,Backpack,Accessories,24,Alaska,Olive,M,Fall,3.3,No,Standard,No,No,32,Venmo,Fortnightly
2419,22,Male,Pants,Clothing,69,Michigan,Indigo,S,Fall,4,No,Next Day Air,No,No,47,Cash,Every 3 Months
2420,26,Male,Sweater,Clothing,40,North Carolina,Blue,M,Fall,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months
2421,41,Male,Jacket,Outerwear,87,North Carolina,Green,S,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually
2422,37,Male,Sneakers,Footwear,46,Minnesota,Pink,L,Spring,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months
2423,30,Male,Jewelry,Accessories,82,Georgia,Peach,M,Winter,4.8,No,Store Pickup,No,No,45,Credit Card,Weekly
2424,49,Male,Backpack,Accessories,81,West Virginia,Purple,M,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months
2425,49,Male,Jewelry,Accessories,57,Delaware,Peach,M,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly
2426,58,Male,Shoes,Footwear,49,North Dakota,Olive,S,Summer,3,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly
2427,70,Male,Jacket,Outerwear,42,Florida,Olive,M,Fall,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months
2428,27,Male,Jacket,Outerwear,26,Oregon,Purple,M,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly
2429,65,Male,T-shirt,Clothing,38,Idaho,Violet,M,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually
2430,57,Male,Sneakers,Footwear,57,Virginia,Maroon,XL,Summer,4.4,No,Standard,No,No,47,Credit Card,Fortnightly
2431,20,Male,Jacket,Outerwear,100,North Dakota,White,XL,Summer,4.3,No,Express,No,No,42,Cash,Quarterly
2432,34,Male,Hoodie,Clothing,73,Alabama,Olive,S,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months
2433,59,Male,Jacket,Outerwear,66,Hawaii,Peach,M,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly
2434,54,Male,T-shirt,Clothing,73,Oregon,Blue,M,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly
2435,36,Male,Gloves,Accessories,45,Utah,Brown,M,Spring,5,No,Store Pickup,No,No,40,Credit Card,Monthly
2436,21,Male,Sneakers,Footwear,27,Hawaii,Black,S,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly
2437,52,Male,T-shirt,Clothing,24,Connecticut,Yellow,M,Fall,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly
2438,43,Male,Sneakers,Footwear,59,Wyoming,Magenta,XL,Winter,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly
2439,32,Male,Jeans,Clothing,20,Delaware,Cyan,S,Winter,3.4,No,Express,No,No,30,Venmo,Weekly
2440,55,Male,Handbag,Accessories,44,Arkansas,Maroon,M,Summer,2.8,No,Standard,No,No,45,Bank Transfer,Annually
2441,31,Male,Socks,Clothing,90,Indiana,Red,M,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually
2442,45,Male,Jewelry,Accessories,36,California,Black,M,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly
2443,53,Male,Blouse,Clothing,95,Wyoming,Violet,L,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly
2444,24,Male,Backpack,Accessories,30,South Dakota,Green,M,Spring,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
2445,47,Male,Scarf,Accessories,65,West Virginia,Gold,S,Fall,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly
2446,63,Male,Scarf,Accessories,96,Tennessee,Brown,M,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly
2447,38,Male,Shirt,Clothing,65,Alaska,Peach,L,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly
2448,59,Male,Pants,Clothing,47,South Dakota,Peach,L,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly
2449,54,Male,Hat,Accessories,25,Tennessee,Violet,S,Fall,3,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
2450,26,Male,Coat,Outerwear,56,Alabama,Violet,S,Fall,4.1,No,Express,No,No,31,Venmo,Fortnightly
2451,68,Male,T-shirt,Clothing,76,North Carolina,Magenta,M,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly
2452,41,Male,Socks,Clothing,60,Oklahoma,Purple,M,Fall,3.4,No,Store Pickup,No,No,27,Venmo,Monthly
2453,68,Male,Shirt,Clothing,67,New York,Purple,L,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months
2454,21,Male,Sweater,Clothing,95,Iowa,Cyan,XL,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually
2455,32,Male,Gloves,Accessories,72,Alaska,Magenta,M,Winter,4.6,No,Express,No,No,33,Venmo,Annually
2456,20,Male,Belt,Accessories,98,Alaska,Lavender,L,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months
2457,59,Male,Jeans,Clothing,83,Nebraska,Green,M,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly
2458,53,Male,Handbag,Accessories,37,Delaware,Maroon,M,Fall,3.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
2459,66,Male,T-shirt,Clothing,85,Texas,Turquoise,L,Fall,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly
2460,47,Male,Socks,Clothing,36,Missouri,Violet,L,Fall,4.3,No,2-Day Shipping,No,No,14,Cash,Weekly
2461,58,Male,Jeans,Clothing,36,Maine,Lavender,S,Winter,4,No,Store Pickup,No,No,28,Credit Card,Annually
2462,28,Male,Scarf,Accessories,86,Pennsylvania,Red,L,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly
2463,68,Male,Pants,Clothing,99,Missouri,Orange,XL,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly
2464,60,Male,Blouse,Clothing,21,Mississippi,Indigo,XL,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly
2465,47,Male,Jacket,Outerwear,84,Hawaii,Teal,L,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly
2466,18,Male,Sandals,Footwear,63,Texas,Brown,M,Spring,4.4,No,Free Shipping,No,No,20,Bank Transfer,Weekly
2467,32,Male,Shorts,Clothing,84,South Dakota,Pink,S,Summer,3.7,No,Express,No,No,37,Cash,Annually
2468,27,Male,Shorts,Clothing,72,New Jersey,Lavender,M,Spring,3.6,No,Express,No,No,28,Credit Card,Annually
2469,65,Male,Skirt,Clothing,21,Connecticut,Cyan,L,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly
2470,68,Male,Sandals,Footwear,92,Maryland,Yellow,M,Fall,5,No,Standard,No,No,27,PayPal,Annually
2471,55,Male,Blouse,Clothing,72,Arizona,Pink,XL,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly
2472,30,Male,Sandals,Footwear,83,Oklahoma,Gray,M,Spring,4.3,No,Store Pickup,No,No,1,Cash,Annually
2473,24,Male,Shirt,Clothing,73,Utah,Peach,M,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually
2474,57,Male,Socks,Clothing,98,Arkansas,Red,M,Winter,2.6,No,Next Day Air,No,No,28,Cash,Quarterly
2475,23,Male,T-shirt,Clothing,76,North Carolina,Olive,M,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
2476,69,Male,Dress,Clothing,43,California,Lavender,S,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly
2477,60,Male,Hat,Accessories,60,Colorado,Turquoise,M,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly
2478,25,Male,Gloves,Accessories,40,California,Turquoise,L,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly
2479,18,Male,Socks,Clothing,93,Vermont,Maroon,S,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months
2480,37,Male,Dress,Clothing,98,Kansas,Olive,S,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months
2481,61,Male,Socks,Clothing,91,Ohio,Maroon,XL,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly
2482,41,Male,Belt,Accessories,92,New Jersey,Cyan,XL,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly
2483,69,Male,Handbag,Accessories,87,Arizona,Peach,S,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months
2484,32,Male,Skirt,Clothing,96,Arizona,Teal,S,Fall,2.9,No,Standard,No,No,8,Debit Card,Monthly
2485,60,Male,Hoodie,Clothing,97,New Hampshire,Green,M,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months
2486,43,Male,Blouse,Clothing,55,Louisiana,Beige,M,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually
2487,61,Male,Jeans,Clothing,58,Texas,Magenta,L,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly
2488,57,Male,Boots,Footwear,21,Montana,Violet,L,Spring,3,No,Next Day Air,No,No,16,PayPal,Bi-Weekly
2489,56,Male,Handbag,Accessories,82,New Hampshire,Charcoal,XL,Summer,4.4,No,Express,No,No,30,PayPal,Monthly
2490,66,Male,Coat,Outerwear,34,South Dakota,Green,M,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly
2491,52,Male,Blouse,Clothing,78,Montana,Gray,M,Spring,4,No,Free Shipping,No,No,5,Cash,Every 3 Months
2492,63,Male,Handbag,Accessories,47,North Carolina,Magenta,M,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly
2493,50,Male,Sunglasses,Accessories,96,South Dakota,Silver,S,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly
2494,21,Male,Socks,Clothing,23,Maine,Beige,S,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months
2495,42,Male,Shoes,Footwear,27,Oklahoma,Peach,S,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually
2496,40,Male,Backpack,Accessories,37,Nebraska,Orange,XL,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months
2497,67,Male,Scarf,Accessories,79,Illinois,Yellow,S,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly
2498,35,Male,Backpack,Accessories,40,Colorado,Violet,M,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually
2499,18,Male,Coat,Outerwear,39,Massachusetts,Green,S,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly
2500,52,Male,Hoodie,Clothing,73,Louisiana,Pink,L,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly
2501,59,Male,Gloves,Accessories,84,Massachusetts,Violet,M,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly
2502,49,Male,Shorts,Clothing,94,West Virginia,Violet,M,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
2503,46,Male,Skirt,Clothing,47,Idaho,Pink,L,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months
2504,69,Male,Boots,Footwear,77,Ohio,Violet,M,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly
2505,56,Male,Shorts,Clothing,94,Rhode Island,Turquoise,M,Winter,4,No,Store Pickup,No,No,31,Cash,Bi-Weekly
2506,27,Male,Handbag,Accessories,75,Illinois,Cyan,M,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly
2507,57,Male,Dress,Clothing,82,New York,Orange,XL,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually
2508,58,Male,Shoes,Footwear,36,Louisiana,Cyan,M,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months
2509,23,Male,Sneakers,Footwear,90,California,Indigo,XL,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly
2510,19,Male,Socks,Clothing,48,Washington,Black,M,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly
2511,40,Male,Jacket,Outerwear,42,South Dakota,Purple,L,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly
2512,54,Male,Backpack,Accessories,33,Idaho,Cyan,M,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly
2513,50,Male,Socks,Clothing,63,North Dakota,Green,M,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly
2514,69,Male,Handbag,Accessories,53,Washington,Teal,L,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually
2515,42,Male,Hat,Accessories,37,Alaska,Teal,L,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly
2516,37,Male,Blouse,Clothing,92,Kansas,Magenta,M,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly
2517,46,Male,Shorts,Clothing,73,Utah,Brown,XL,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly
2518,64,Male,Shirt,Clothing,38,Wyoming,Orange,L,Spring,2.9,No,Standard,No,No,10,Venmo,Annually
2519,20,Male,Boots,Footwear,51,Maine,Blue,XL,Fall,4,No,Store Pickup,No,No,31,Venmo,Annually
2520,40,Male,Jacket,Outerwear,90,Michigan,Magenta,L,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly
2521,64,Male,Jacket,Outerwear,56,Illinois,Magenta,L,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months
2522,29,Male,Handbag,Accessories,33,Minnesota,Magenta,M,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months
2523,20,Male,Belt,Accessories,53,Massachusetts,Olive,S,Winter,2.5,No,2-Day Shipping,No,No,20,Debit Card,Weekly
2524,43,Male,Handbag,Accessories,24,New Jersey,Cyan,S,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually
2525,60,Male,Coat,Outerwear,59,Kansas,Purple,M,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly
2526,39,Male,Sweater,Clothing,72,Kentucky,Purple,M,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly
2527,47,Male,Shorts,Clothing,28,Rhode Island,Peach,S,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly
2528,19,Male,Pants,Clothing,36,Illinois,Gold,M,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months
2529,52,Male,Jewelry,Accessories,47,Alabama,Peach,S,Fall,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly
2530,34,Male,Gloves,Accessories,62,Tennessee,Magenta,M,Spring,4.7,No,Next Day Air,No,No,48,Bank Transfer,Monthly
2531,25,Male,Skirt,Clothing,98,Massachusetts,Cyan,S,Spring,3.6,No,Free Shipping,No,No,28,Debit Card,Weekly
2532,43,Male,Sandals,Footwear,28,Texas,Violet,M,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months
2533,55,Male,Socks,Clothing,86,Nebraska,Charcoal,S,Summer,2.6,No,Next Day Air,No,No,4,Debit Card,Weekly
